ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
62.0,137.0,6,53,24,2,0,85,14.0,6,5,27,7,59,0.0,2,0,27.0,88.0,5.0,6.0,0.0,79.0,0
82.0,405.0,58,200,16,0,0,94,30.0,6,6,19,0,50,0.0,2,2,3.0,,2.0,2.0,0.0,57.0,1
83.0,215.0,6,83,23,0,0,100,,7,8,23,2,61,1.0,2,2,13.0,,3.0,3.0,1.0,75.0,0
62.0,153.0,20,40,5,0,0,20,7.0,4,6,12,0,100,,0,0,,75.0,,2.0,,100.0,0
88.0,211.0,2,57,19,0,0,100,,7,8,38,1,14,,0,0,6.0,10.0,3.0,2.0,0.0,45.0,1
61.0,142.0,7,74,24,2,2,81,14.0,6,2,27,1,70,,1,1,51.0,84.0,4.0,3.0,1.0,88.0,0
84.0,230.0,3,95,24,0,0,100,,7,8,48,3,24,3.0,2,2,21.0,,3.0,1.0,1.0,36.0,1
66.0,142.0,9,46,5,1,1,83,38.0,6,2,6,1,17,4.0,3,3,49.0,,3.0,,1.0,100.0,0
66.0,223.0,43,117,9,3,2,62,3.0,3,4,13,0,23,0.0,2,2,15.0,,1.0,1.0,0.0,22.0,0
63.0,177.0,9,97,15,0,0,67,5.0,4,6,6,1,27,0.0,2,2,60.0,92.0,2.0,2.0,2.0,67.0,0
63.0,363.0,3,24,17,0,0,94,33.0,6,6,39,7,29,,1,1,68.0,99.0,8.0,3.0,1.0,92.0,0
62.0,269.0,4,100,23,3,2,75,9.0,6,4,28,3,29,0.0,1,1,63.0,,8.0,,3.0,73.0,0
63.0,66.0,7,22,20,0,0,100,,7,8,16,4,10,4.0,1,1,47.0,38.0,8.0,2.0,1.0,79.0,0
83.0,242.0,1,92,35,0,0,100,,7,8,36,3,11,1.0,2,2,8.0,52.0,6.0,3.0,0.0,36.0,0
78.0,284.0,3,81,30,0,0,100,,6,8,32,3,50,0.0,1,1,43.0,24.0,6.0,2.0,0.0,89.0,1
70.0,132.0,2,49,20,0,0,100,,7,8,21,4,33,,5,4,70.0,60.0,2.0,2.0,1.0,67.0,0
56.0,324.0,2,100,39,0,0,95,15.0,6,6,42,2,14,0.0,4,4,94.0,,20.0,1.0,18.0,85.0,0
65.0,151.0,9,55,14,1,1,100,,6,8,16,2,21,1.0,1,1,76.0,,6.0,1.0,4.0,70.0,0
59.0,63.0,1,35,15,0,0,88,37.0,6,6,16,2,6,0.0,1,1,77.0,,3.0,1.0,3.0,57.0,0
61.0,102.0,8,57,5,2,1,71,23.0,6,3,7,2,14,0.0,0,0,97.0,,3.0,1.0,1.0,80.0,0
66.0,105.0,5,63,30,0,0,97,14.0,6,6,30,4,57,0.0,4,4,49.0,26.0,7.0,5.0,1.0,86.0,0
89.0,346.0,46,130,11,0,0,100,,7,8,26,0,9,,1,1,2.0,,3.0,,0.0,50.0,1
85.0,182.0,13,74,10,0,0,100,,7,8,10,0,50,18.0,0,0,12.0,34.0,4.0,2.0,0.0,86.0,1
65.0,94.0,6,43,31,2,1,91,38.0,6,5,36,5,42,0.0,0,0,18.0,88.0,5.0,3.0,0.0,50.0,0
84.0,263.0,0,146,7,0,0,100,,7,8,9,2,0,0.0,3,3,17.0,,4.0,,1.0,67.0,1
90.0,210.0,19,95,24,0,0,100,,7,8,25,0,21,17.0,0,0,4.0,36.0,4.0,2.0,0.0,38.0,1
81.0,291.0,6,65,5,0,0,80,67.0,6,6,10,1,40,,0,0,1.0,,2.0,1.0,0.0,75.0,1
91.0,454.0,89,173,9,0,0,100,,7,8,9,0,33,0.0,1,1,1.0,,1.0,,0.0,33.0,0
71.0,177.0,8,95,24,0,0,96,,6,6,24,1,75,,1,1,87.0,87.0,4.0,2.0,3.0,100.0,0
69.0,323.0,5,95,25,2,2,93,1.0,0,2,27,1,26,16.0,0,0,0.0,,2.0,1.0,0.0,36.0,1
83.0,,7,86,15,0,0,80,34.0,6,6,0,1,47,1.0,2,2,0.0,51.0,1.0,3.0,0.0,80.0,0
74.0,149.0,3,36,14,0,0,100,,7,8,14,4,50,0.0,1,1,32.0,25.0,3.0,5.0,0.0,80.0,0
77.0,123.0,2,46,16,0,0,100,,7,8,17,5,47,,2,2,18.0,87.0,3.0,4.0,,64.0,0
65.0,287.0,16,82,31,4,2,85,45.0,6,5,34,0,62,3.0,1,1,84.0,72.0,2.0,5.0,2.0,89.0,1
74.0,202.0,9,89,27,0,0,100,,7,8,34,1,15,,0,0,51.0,,6.0,1.0,3.0,67.0,0
91.0,538.0,47,212,12,0,0,100,,7,8,12,0,17,0.0,0,0,4.0,,1.0,,0.0,14.0,1
83.0,187.0,3,80,29,0,0,100,,7,8,30,1,33,12.0,1,1,13.0,,3.0,1.0,2.0,50.0,1
55.0,167.0,3,63,25,0,0,84,5.0,4,6,11,4,32,2.0,1,1,66.0,43.0,7.0,3.0,2.0,71.0,0
83.0,263.0,1,84,36,0,0,97,,6,6,38,3,21,0.0,5,5,8.0,33.0,3.0,3.0,0.0,38.0,1
76.0,190.0,23,98,24,0,0,100,,7,8,29,0,41,2.0,2,2,50.0,32.0,4.0,1.0,1.0,100.0,1
66.0,115.0,7,60,40,0,0,93,2.0,4,6,40,4,25,1.0,3,3,37.0,59.0,5.0,3.0,0.0,80.0,0
77.0,390.0,6,103,30,0,0,100,,6,7,30,3,43,0.0,1,1,45.0,79.0,3.0,3.0,1.0,60.0,1
58.0,125.0,14,62,10,5,5,80,1.0,4,6,10,0,60,0.0,2,2,81.0,,3.0,2.0,1.0,83.0,1
71.0,161.0,4,70,12,1,1,100,,6,8,12,2,33,2.0,5,5,12.0,,2.0,,0.0,50.0,0
83.0,255.0,3,72,29,0,0,100,,7,8,34,2,21,,2,2,2.0,,5.0,1.0,0.0,38.0,0
80.0,501.0,41,205,33,0,0,97,,5,7,33,0,21,20.0,0,0,47.0,22.0,11.0,2.0,2.0,67.0,1
74.0,156.0,2,51,14,0,0,100,,7,8,15,3,47,0.0,4,4,31.0,69.0,3.0,2.0,0.0,83.0,1
60.0,197.0,30,92,2,1,0,67,2.0,3,5,20,0,67,4.0,1,1,66.0,,1.0,,0.0,100.0,0
62.0,168.0,1,67,16,2,2,89,6.0,0,2,20,1,42,20.0,0,0,89.0,91.0,2.0,2.0,1.0,83.0,0
64.0,178.0,8,108,33,0,0,85,1.0,4,6,33,2,36,0.0,4,4,48.0,78.0,5.0,3.0,3.0,62.0,0
80.0,191.0,4,146,59,0,0,100,,7,8,64,1,27,,3,3,17.0,74.0,6.0,6.0,2.0,50.0,1
81.0,330.0,1,102,38,0,0,95,18.0,6,6,40,3,18,1.0,2,2,3.0,76.0,2.0,2.0,0.0,20.0,1
73.0,221.0,13,72,12,0,0,92,37.0,6,6,12,0,25,,0,0,94.0,18.0,2.0,2.0,2.0,67.0,0
57.0,71.0,4,32,24,0,0,92,9.0,4,6,24,4,46,0.0,2,2,53.0,83.0,5.0,6.0,2.0,87.0,0
74.0,99.0,2,47,15,0,0,81,17.0,6,6,16,2,50,,0,0,0.0,75.0,0.0,2.0,0.0,33.0,1
84.0,132.0,6,74,17,0,0,100,,7,8,17,1,41,,0,0,45.0,35.0,3.0,2.0,0.0,63.0,1
79.0,173.0,3,89,12,0,0,100,,7,8,12,2,25,0.0,0,0,30.0,87.0,4.0,3.0,1.0,80.0,1
84.0,226.0,2,109,27,0,0,96,46.0,6,6,37,1,61,1.0,1,1,18.0,63.0,2.0,4.0,0.0,67.0,1
67.0,59.0,83,125,5,2,2,83,75.0,6,2,1,0,67,21.0,0,0,,23.0,,2.0,,100.0,0
57.0,89.0,2,48,25,1,1,89,2.0,4,2,28,3,32,0.0,1,1,36.0,55.0,9.0,2.0,1.0,73.0,0
80.0,207.0,8,92,18,0,0,100,,7,8,18,1,50,9.0,0,0,28.0,75.0,3.0,3.0,1.0,60.0,0
83.0,267.0,17,106,13,0,0,92,53.0,6,6,13,0,15,,0,0,48.0,,4.0,1.0,0.0,83.0,1
62.0,191.0,8,92,30,0,0,85,1.0,4,6,28,3,62,9.0,0,0,53.0,61.0,4.0,8.0,3.0,87.0,0
79.0,305.0,9,121,12,1,0,69,9.0,4,5,16,1,19,,0,0,6.0,,6.0,1.0,0.0,64.0,0
36.0,377.0,1,113,10,7,2,63,0.0,0,5,17,2,19,0.0,0,0,59.0,78.0,8.0,3.0,2.0,85.0,0
79.0,421.0,3,66,15,0,0,100,,7,8,15,1,40,0.0,0,0,46.0,63.0,2.0,2.0,2.0,50.0,1
57.0,165.0,2,71,38,0,0,98,1.0,4,6,48,3,44,0.0,10,10,89.0,72.0,12.0,3.0,6.0,88.0,0
68.0,130.0,8,51,30,2,2,97,71.0,6,6,36,2,53,0.0,0,0,59.0,24.0,5.0,4.0,0.0,75.0,0
64.0,175.0,4,107,23,1,1,88,3.0,4,6,25,1,40,,2,2,5.0,60.0,1.0,3.0,0.0,33.0,0
66.0,28.0,1,17,4,0,0,100,,7,8,5,2,60,3.0,3,2,67.0,,2.0,1.0,0.0,100.0,0
64.0,56.0,14,35,2,1,1,100,,0,8,4,0,100,0.0,0,0,,80.0,,2.0,,100.0,0
58.0,141.0,5,39,18,0,0,100,,7,8,18,1,33,0.0,3,3,96.0,82.0,7.0,4.0,5.0,100.0,0
60.0,144.0,9,48,28,1,1,97,22.0,6,2,30,2,33,,0,0,79.0,59.0,5.0,4.0,4.0,64.0,0
90.0,332.0,6,121,7,0,0,100,,7,8,11,1,0,23.0,0,0,14.0,,3.0,,0.0,60.0,1
88.0,204.0,14,86,18,0,0,100,,7,8,18,0,17,,0,0,3.0,,4.0,1.0,0.0,56.0,1
78.0,188.0,25,69,17,0,0,83,22.0,6,6,18,0,44,0.0,0,0,6.0,43.0,1.0,4.0,0.0,71.0,1
72.0,139.0,5,50,37,2,2,95,39.0,6,3,42,5,27,0.0,6,6,12.0,95.0,4.0,3.0,0.0,36.0,0
86.0,348.0,11,109,20,0,0,100,,7,8,20,1,40,8.0,0,0,4.0,82.0,3.0,3.0,0.0,86.0,1
57.0,128.0,4,61,29,3,2,78,1.0,0,2,32,4,22,0.0,0,0,17.0,76.0,8.0,5.0,0.0,65.0,1
79.0,42.0,7,23,9,0,0,100,,7,8,9,1,33,,0,0,5.0,26.0,1.0,2.0,0.0,50.0,0
72.0,271.0,3,58,39,1,0,98,8.0,4,5,43,2,40,0.0,6,6,12.0,92.0,4.0,3.0,0.0,64.0,1
68.0,196.0,2,68,11,1,1,92,3.0,1,3,13,4,54,2.0,2,2,9.0,95.0,1.0,2.0,0.0,75.0,1
59.0,159.0,11,74,2,1,1,33,11.0,1,3,3,1,100,0.0,0,0,,,,1.0,,100.0,0
67.0,223.0,4,88,26,0,0,100,,7,8,26,2,38,0.0,1,1,77.0,70.0,6.0,7.0,2.0,88.0,0
70.0,210.0,9,65,10,2,2,90,17.0,6,6,10,1,40,,0,0,40.0,48.0,3.0,3.0,1.0,86.0,1
60.0,147.0,2,107,7,6,6,89,78.0,0,2,12,1,33,0.0,6,5,1.0,,1.0,,1.0,50.0,0
77.0,145.0,3,66,20,0,0,95,61.0,6,6,25,2,35,,0,0,22.0,66.0,4.0,3.0,0.0,70.0,1
80.0,124.0,10,54,17,1,0,94,69.0,6,5,18,1,44,0.0,2,1,28.0,62.0,2.0,3.0,0.0,63.0,1
54.0,266.0,5,99,54,0,0,96,11.0,4,6,56,2,43,2.0,3,3,58.0,67.0,12.0,6.0,3.0,69.0,0
70.0,214.0,21,148,16,7,7,88,15.0,0,6,17,0,35,,0,0,28.0,,4.0,1.0,0.0,63.0,0
83.0,192.0,63,148,7,0,0,100,,7,8,7,0,71,0.0,1,1,,,,1.0,,100.0,0
82.0,233.0,13,119,37,0,0,100,,7,8,39,0,23,12.0,0,0,20.0,88.0,5.0,3.0,0.0,47.0,1
86.0,166.0,2,77,9,0,0,100,,6,8,10,1,40,0.0,5,5,7.0,,1.0,1.0,0.0,33.0,1
54.0,90.0,6,37,13,2,2,86,7.0,2,4,15,1,57,0.0,0,0,66.0,58.0,4.0,5.0,1.0,90.0,0
70.0,84.0,8,40,15,1,0,88,60.0,6,5,16,1,25,,0,0,7.0,69.0,2.0,3.0,0.0,56.0,0
69.0,165.0,4,62,12,0,0,92,75.0,6,6,12,2,58,0.0,1,1,97.0,71.0,4.0,1.0,3.0,100.0,0
85.0,178.0,2,74,19,0,0,100,,7,8,20,2,25,,0,0,6.0,100.0,4.0,2.0,0.0,55.0,1
66.0,172.0,10,90,44,0,0,100,,7,8,48,1,38,,2,1,65.0,85.0,12.0,2.0,8.0,82.0,0
86.0,275.0,13,87,18,0,0,100,,7,8,18,0,33,0.0,0,0,8.0,,4.0,,0.0,50.0,1
77.0,271.0,4,81,22,0,0,95,53.0,6,6,22,2,18,0.0,1,1,22.0,92.0,6.0,2.0,0.0,44.0,1
67.0,41.0,11,22,3,0,0,100,,7,8,3,1,67,0.0,0,0,,90.0,,1.0,,100.0,0
61.0,164.0,0,52,31,4,4,94,40.0,6,2,36,4,59,,7,7,13.0,85.0,4.0,7.0,0.0,79.0,1
65.0,521.0,10,159,36,0,0,90,3.0,4,6,39,1,41,0.0,0,0,19.0,85.0,7.0,2.0,0.0,64.0,1
86.0,,7,145,12,0,0,100,,7,8,0,2,25,7.0,0,0,11.0,35.0,4.0,2.0,0.0,67.0,1
76.0,107.0,2,54,10,0,0,82,11.0,4,6,11,1,27,0.0,3,3,12.0,3.0,3.0,2.0,0.0,71.0,1
69.0,115.0,7,52,18,4,2,82,23.0,6,3,22,2,18,0.0,0,0,23.0,93.0,5.0,2.0,1.0,41.0,1
73.0,354.0,13,80,25,0,0,100,,7,8,25,0,8,15.0,0,0,36.0,,10.0,1.0,2.0,61.0,1
63.0,88.0,7,56,5,2,2,83,53.0,6,2,6,1,50,0.0,2,2,97.0,,2.0,1.0,1.0,75.0,0
79.0,,1,100,15,0,0,100,,7,8,0,1,13,0.0,3,3,43.0,28.0,7.0,1.0,2.0,80.0,1
60.0,142.0,18,82,12,3,2,59,5.0,4,4,18,0,47,0.0,2,2,2.0,19.0,1.0,2.0,,75.0,0
66.0,74.0,15,49,7,2,0,60,9.0,3,5,10,0,40,0.0,0,0,0.0,20.0,1.0,2.0,,60.0,0
58.0,154.0,1,54,27,2,2,100,,7,8,34,3,66,0.0,1,1,94.0,51.0,8.0,3.0,5.0,100.0,0
65.0,121.0,16,68,21,0,0,95,14.0,6,6,21,0,24,,0,0,87.0,30.0,5.0,2.0,4.0,78.0,1
61.0,197.0,10,84,18,5,4,63,7.0,4,3,24,1,58,0.0,0,0,0.0,,1.0,1.0,,50.0,1
56.0,92.0,3,43,18,1,0,79,1.0,4,5,20,2,79,,1,1,51.0,85.0,2.0,5.0,,100.0,0
78.0,342.0,6,95,25,0,0,100,,7,8,25,3,36,16.0,0,0,44.0,97.0,5.0,3.0,1.0,67.0,1
80.0,225.0,19,111,18,0,0,100,,7,8,20,0,55,0.0,2,2,5.0,76.0,3.0,1.0,0.0,80.0,0
63.0,224.0,4,52,28,1,1,96,29.0,6,6,28,4,29,6.0,0,0,42.0,73.0,8.0,3.0,3.0,73.0,1
76.0,167.0,16,81,23,0,0,100,,7,8,24,0,17,,0,0,35.0,70.0,4.0,2.0,2.0,67.0,1
59.0,142.0,18,50,14,2,1,80,10.0,4,5,16,0,50,0.0,1,1,82.0,48.0,3.0,3.0,1.0,78.0,0
72.0,387.0,6,107,24,1,1,96,48.0,6,2,26,1,20,0.0,2,2,38.0,,6.0,1.0,2.0,50.0,0
85.0,216.0,6,66,20,0,0,100,,7,8,20,2,45,2.0,1,1,4.0,75.0,3.0,2.0,1.0,45.0,1
55.0,116.0,14,60,15,1,0,59,6.0,3,5,3,0,24,,0,0,85.0,8.0,3.0,2.0,2.0,83.0,0
77.0,166.0,5,50,9,0,0,100,,7,8,40,2,33,,1,1,56.0,96.0,3.0,3.0,1.0,100.0,0
88.0,270.0,34,118,25,0,0,100,,7,8,29,0,52,0.0,1,1,0.0,51.0,0.0,4.0,,57.0,1
61.0,69.0,4,22,9,0,0,100,,7,8,9,4,44,,2,2,38.0,63.0,2.0,2.0,1.0,83.0,0
73.0,256.0,2,64,23,0,0,100,,7,8,25,4,46,,3,3,60.0,96.0,3.0,3.0,2.0,64.0,0
89.0,225.0,3,81,11,0,0,100,,7,8,12,2,73,1.0,3,3,6.0,91.0,1.0,3.0,0.0,80.0,1
64.0,46.0,13,28,4,0,0,100,,7,8,4,0,75,0.0,0,0,,,,1.0,,100.0,0
80.0,114.0,3,49,21,0,0,100,,7,8,21,3,33,0.0,3,3,3.0,50.0,3.0,4.0,0.0,44.0,0
64.0,116.0,11,53,18,2,2,90,54.0,6,3,20,1,45,,1,1,72.0,65.0,6.0,5.0,2.0,100.0,1
67.0,134.0,13,61,17,0,0,94,20.0,6,6,17,0,35,0.0,1,1,22.0,70.0,4.0,5.0,2.0,82.0,0
63.0,63.0,2,27,3,0,0,75,21.0,6,6,4,1,50,0.0,1,1,21.0,,2.0,1.0,1.0,100.0,0
68.0,328.0,12,115,36,0,0,100,,7,8,36,0,36,11.0,0,0,69.0,48.0,8.0,7.0,5.0,83.0,1
69.0,57.0,4,37,14,0,0,100,,7,8,14,1,50,0.0,4,4,52.0,152.0,6.0,7.0,2.0,100.0,0
69.0,218.0,1,52,15,0,0,100,,7,8,35,6,25,9.0,0,0,71.0,69.0,7.0,3.0,2.0,91.0,0
79.0,322.0,14,117,32,1,1,100,,6,8,34,0,50,0.0,0,0,0.0,,1.0,1.0,0.0,29.0,0
66.0,92.0,3,63,30,1,0,94,4.0,3,5,10,4,32,2.0,4,4,4.0,73.0,4.0,2.0,0.0,43.0,1
59.0,84.0,5,73,20,3,1,73,7.0,3,5,2,2,45,3.0,5,5,33.0,8.0,4.0,1.0,1.0,75.0,0
80.0,176.0,27,97,13,0,0,77,40.0,6,6,13,0,38,1.0,1,1,11.0,5.0,1.0,3.0,0.0,80.0,0
66.0,175.0,14,84,6,1,0,57,1.0,4,5,7,0,29,0.0,0,0,112.0,91.0,2.0,1.0,,80.0,0
68.0,54.0,4,29,5,0,0,100,,7,8,5,2,60,0.0,0,0,95.0,69.0,1.0,2.0,,100.0,1
61.0,170.0,3,78,18,3,0,71,36.0,5,2,21,3,57,0.0,0,0,111.0,90.0,4.0,3.0,3.0,100.0,0
70.0,238.0,5,66,23,0,0,88,11.0,4,6,24,5,33,,0,0,25.0,,3.0,2.0,1.0,50.0,0
64.0,209.0,3,59,20,0,0,90,15.0,6,6,20,5,25,0.0,1,1,90.0,78.0,6.0,4.0,3.0,83.0,0
89.0,122.0,5,60,44,0,0,100,,6,7,56,3,79,,3,3,2.0,97.0,1.0,4.0,0.0,63.0,1
74.0,88.0,4,50,18,0,0,83,11.0,6,6,19,4,33,3.0,1,1,3.0,100.0,1.0,2.0,0.0,38.0,0
60.0,181.0,8,60,32,1,1,97,21.0,6,6,32,1,16,0.0,1,1,75.0,79.0,11.0,2.0,9.0,87.0,0
70.0,118.0,6,52,24,0,0,88,,6,6,26,5,38,1.0,2,2,54.0,,2.0,1.0,1.0,60.0,0
82.0,308.0,8,109,38,0,0,100,,7,8,44,2,50,3.0,1,1,1.0,84.0,4.0,1.0,1.0,38.0,1
90.0,427.0,1,133,6,0,0,100,,7,8,7,1,0,0.0,1,1,5.0,,5.0,,0.0,71.0,0
72.0,181.0,11,77,22,0,0,96,9.0,4,6,23,1,48,0.0,4,4,31.0,45.0,3.0,4.0,0.0,78.0,1
68.0,124.0,8,51,17,0,0,100,,7,8,17,1,47,0.0,2,2,72.0,73.0,2.0,2.0,2.0,80.0,0
84.0,112.0,3,55,15,0,0,93,,6,6,24,2,47,,0,0,3.0,,2.0,1.0,0.0,43.0,1
77.0,170.0,1,82,35,1,0,95,27.0,6,5,37,1,30,0.0,1,1,29.0,91.0,2.0,3.0,0.0,63.0,1
63.0,219.0,2,69,44,1,1,100,,6,8,48,3,17,1.0,2,2,10.0,28.0,2.0,4.0,2.0,43.0,1
76.0,109.0,10,50,14,0,0,100,,7,8,14,3,71,0.0,2,2,0.0,93.0,0.0,2.0,,40.0,1
66.0,79.0,3,31,19,0,0,100,,7,8,20,1,45,0.0,5,5,81.0,68.0,6.0,4.0,1.0,100.0,0
85.0,336.0,11,124,17,0,0,100,,7,8,17,1,35,,0,0,1.0,87.0,2.0,2.0,0.0,44.0,1
78.0,149.0,5,61,43,0,0,100,,7,8,44,1,47,1.0,2,2,9.0,91.0,3.0,9.0,0.0,80.0,1
68.0,118.0,7,64,11,0,0,86,9.0,4,6,14,1,64,0.0,1,1,27.0,65.0,1.0,5.0,0.0,100.0,0
63.0,159.0,5,68,39,1,0,98,17.0,6,5,41,1,38,,0,0,73.0,89.0,6.0,5.0,2.0,85.0,0
79.0,186.0,9,89,13,0,0,100,,7,8,13,1,46,0.0,0,0,28.0,50.0,4.0,1.0,1.0,86.0,1
68.0,298.0,4,86,19,4,4,89,53.0,6,6,22,2,47,5.0,1,1,6.0,85.0,2.0,3.0,0.0,63.0,1
63.0,142.0,3,58,9,4,4,75,16.0,6,2,12,2,42,12.0,0,0,0.0,99.0,2.0,2.0,0.0,100.0,1
84.0,204.0,5,58,24,0,0,100,,7,8,26,5,38,1.0,2,1,2.0,96.0,4.0,2.0,0.0,46.0,1
84.0,373.0,16,107,32,0,0,100,,7,8,32,0,38,0.0,1,1,14.0,30.0,7.0,5.0,0.0,67.0,1
75.0,223.0,2,94,25,0,0,96,9.0,4,6,26,2,50,,0,0,27.0,74.0,6.0,8.0,0.0,78.0,0
77.0,171.0,2,73,23,0,0,100,,7,8,24,2,29,2.0,5,5,19.0,25.0,3.0,2.0,0.0,50.0,1
56.0,111.0,3,40,25,0,0,96,1.0,4,6,27,6,56,0.0,1,1,37.0,63.0,5.0,7.0,0.0,75.0,0
66.0,,3,45,21,3,1,88,41.0,6,5,25,4,40,,1,1,8.0,54.0,1.0,4.0,0.0,50.0,0
83.0,589.0,3,98,41,0,0,100,,7,8,34,2,46,,0,0,4.0,60.0,6.0,8.0,0.0,61.0,1
86.0,249.0,5,87,30,0,0,100,,7,8,32,1,25,3.0,5,5,6.0,95.0,1.0,1.0,0.0,67.0,1
58.0,186.0,6,74,35,0,0,97,26.0,6,6,38,3,31,,0,0,60.0,73.0,10.0,4.0,4.0,67.0,1
64.0,233.0,6,89,39,0,0,100,,7,8,39,1,33,0.0,1,1,63.0,82.0,7.0,7.0,3.0,78.0,1
59.0,198.0,6,89,29,3,2,79,21.0,6,2,34,1,38,,3,3,38.0,98.0,11.0,1.0,1.0,86.0,0
62.0,190.0,4,80,29,1,0,74,13.0,5,5,31,3,45,0.0,1,0,60.0,82.0,6.0,8.0,1.0,100.0,1
81.0,198.0,8,74,32,0,0,100,,6,7,33,1,64,15.0,0,0,17.0,38.0,3.0,2.0,0.0,63.0,1
55.0,154.0,7,68,19,0,0,84,3.0,4,6,22,2,21,3.0,1,1,62.0,,4.0,1.0,3.0,56.0,0
73.0,376.0,7,166,17,2,2,89,30.0,6,4,19,1,32,0.0,0,0,82.0,,8.0,1.0,2.0,100.0,0
74.0,206.0,5,88,47,0,0,98,,6,6,49,2,22,23.0,0,0,39.0,69.0,6.0,3.0,2.0,45.0,1
84.0,204.0,3,91,22,0,0,100,,7,8,22,1,32,0.0,2,2,70.0,85.0,3.0,3.0,2.0,55.0,0
67.0,245.0,5,87,11,0,0,77,2.0,4,6,14,1,23,2.0,2,2,28.0,,2.0,,0.0,40.0,0
70.0,81.0,16,53,17,1,1,100,,6,8,17,0,24,2.0,1,1,32.0,78.0,9.0,2.0,0.0,73.0,1
75.0,45.0,1,18,9,0,0,100,,7,8,10,4,40,0.0,2,2,12.0,39.0,2.0,2.0,0.0,57.0,1
56.0,150.0,12,80,22,0,0,83,1.0,4,6,23,0,13,0.0,0,0,85.0,,8.0,,4.0,100.0,0
71.0,226.0,5,76,44,0,0,100,,7,8,46,2,24,,3,3,70.0,65.0,4.0,3.0,2.0,78.0,1
56.0,255.0,4,101,27,0,0,76,1.0,4,6,29,2,45,0.0,2,2,78.0,45.0,7.0,2.0,4.0,75.0,0
89.0,306.0,14,115,20,0,0,100,,7,8,24,0,17,0.0,0,0,10.0,,3.0,1.0,0.0,50.0,0
82.0,221.0,10,77,40,0,0,98,24.0,6,6,40,1,15,,0,0,4.0,,2.0,,0.0,15.0,0
72.0,79.0,4,43,13,0,0,100,,7,8,13,2,54,,3,3,84.0,,3.0,1.0,1.0,80.0,0
66.0,162.0,9,73,17,9,5,61,26.0,6,2,28,1,39,0.0,1,1,21.0,30.0,2.0,2.0,1.0,50.0,1
65.0,43.0,2,26,15,1,1,100,,7,8,17,2,25,0.0,4,4,31.0,83.0,5.0,1.0,0.0,75.0,0
62.0,136.0,13,63,12,3,2,76,27.0,6,2,17,0,82,0.0,1,1,,50.0,,6.0,,100.0,0
63.0,243.0,1,80,13,1,0,75,4.0,4,5,16,3,50,0.0,2,2,14.0,,6.0,1.0,0.0,78.0,0
91.0,197.0,47,104,18,0,0,100,,7,8,18,0,11,,0,0,3.0,,2.0,,0.0,20.0,1
65.0,115.0,9,49,18,1,1,100,,7,8,21,1,30,0.0,1,1,56.0,81.0,7.0,2.0,3.0,82.0,0
83.0,213.0,1,98,14,0,0,93,17.0,6,6,15,1,27,1.0,2,2,0.0,68.0,0.0,2.0,0.0,50.0,1
79.0,157.0,7,75,27,0,0,100,,6,7,29,1,66,1.0,2,2,24.0,70.0,4.0,4.0,0.0,67.0,0
58.0,89.0,3,49,15,1,1,67,24.0,6,6,16,2,20,0.0,1,1,68.0,61.0,9.0,1.0,1.0,83.0,0
75.0,360.0,4,68,42,0,0,100,,7,8,22,3,14,0.0,1,1,11.0,79.0,10.0,2.0,0.0,48.0,1
71.0,184.0,7,99,14,0,0,100,,7,8,14,1,14,0.0,3,3,86.0,,6.0,,4.0,75.0,1
69.0,469.0,4,106,33,1,1,78,8.0,4,3,36,2,25,,0,0,2.0,,5.0,1.0,0.0,38.0,1
66.0,184.0,6,44,5,1,1,100,,7,8,6,3,60,0.0,1,1,32.0,88.0,1.0,3.0,0.0,80.0,1
71.0,235.0,4,71,32,1,1,94,83.0,5,2,33,6,27,0.0,0,0,49.0,92.0,9.0,3.0,1.0,80.0,1
87.0,325.0,6,102,27,0,0,100,,7,8,27,3,41,0.0,1,1,1.0,72.0,7.0,5.0,0.0,71.0,1
66.0,173.0,15,87,21,0,0,95,16.0,6,6,22,0,14,0.0,5,5,66.0,,2.0,1.0,2.0,33.0,0
79.0,132.0,6,62,22,0,0,100,,7,8,24,3,21,,0,0,56.0,,3.0,,0.0,50.0,1
61.0,316.0,1,87,38,0,0,93,2.0,4,6,40,3,58,0.0,2,2,78.0,71.0,5.0,6.0,4.0,73.0,0
61.0,232.0,3,116,37,1,1,88,2.0,4,4,41,1,20,3.0,6,4,57.0,41.0,13.0,2.0,5.0,79.0,0
78.0,195.0,1,38,29,0,0,100,,6,7,38,5,51,0.0,6,6,10.0,95.0,4.0,13.0,0.0,68.0,1
54.0,85.0,3,33,34,0,0,97,39.0,6,6,34,7,38,0.0,3,3,59.0,89.0,8.0,7.0,3.0,84.0,1
78.0,76.0,1,40,22,0,0,100,,7,8,23,5,35,0.0,2,2,2.0,95.0,2.0,2.0,0.0,67.0,1
