ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,NumTrades90Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NumInqLast6Mexcl7days,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance,Class
69.0,304.0,3,130,33,0,0,94,51.0,6,6,34,1,21,0.0,7,6,31.0,99.0,7.0,2.0,3.0,60.0,1
58.0,199.0,37,83,23,0,0,78,6.0,4,6,23,0,17,0.0,0,0,98.0,2.0,12.0,2.0,8.0,93.0,1
54.0,376.0,23,179,43,5,1,79,2.0,3,2,53,0,13,,0,0,68.0,35.0,24.0,4.0,7.0,91.0,0
78.0,78.0,5,36,21,0,0,95,33.0,6,6,21,6,62,0.0,1,1,8.0,100.0,5.0,1.0,0.0,86.0,1
60.0,131.0,6,50,31,0,0,100,,7,8,31,2,35,10.0,0,0,75.0,54.0,14.0,5.0,8.0,95.0,1
74.0,351.0,7,79,7,0,0,63,11.0,4,6,8,1,63,8.0,0,0,0.0,74.0,0.0,3.0,0.0,75.0,0
83.0,265.0,11,97,46,0,0,100,,7,8,48,1,69,17.0,0,0,13.0,79.0,5.0,3.0,0.0,75.0,1
73.0,229.0,13,122,16,0,0,88,3.0,4,6,17,0,41,0.0,0,0,40.0,56.0,2.0,2.0,0.0,100.0,0
67.0,215.0,17,75,34,0,0,100,,7,8,34,0,50,,0,0,90.0,75.0,9.0,2.0,6.0,85.0,0
76.0,157.0,4,81,19,1,1,100,,7,8,19,1,26,,1,1,33.0,,3.0,1.0,1.0,56.0,0
55.0,80.0,17,56,4,5,2,56,31.0,6,2,9,0,33,0.0,10,9,0.0,71.0,0.0,1.0,,33.0,0
56.0,274.0,3,95,43,0,0,89,0.0,4,6,44,4,23,0.0,1,1,58.0,47.0,13.0,6.0,7.0,72.0,1
77.0,316.0,4,85,53,0,0,100,,7,8,57,4,21,0.0,1,1,20.0,97.0,10.0,4.0,3.0,50.0,0
56.0,165.0,15,93,34,0,0,94,2.0,4,6,36,0,39,0.0,2,2,85.0,48.0,16.0,6.0,11.0,96.0,0
89.0,193.0,18,97,19,0,0,100,,7,8,20,0,45,17.0,0,0,4.0,,2.0,1.0,0.0,75.0,1
86.0,294.0,9,118,16,0,0,100,,7,8,16,1,19,0.0,0,0,18.0,,2.0,2.0,0.0,44.0,0
72.0,187.0,12,62,51,1,1,96,10.0,1,3,53,0,25,0.0,1,1,32.0,42.0,5.0,2.0,1.0,28.0,0
66.0,67.0,5,124,19,4,3,90,22.0,6,5,2,1,35,,0,0,4.0,8.0,3.0,2.0,0.0,56.0,0
65.0,97.0,2,50,26,2,1,86,4.0,3,5,28,2,61,,1,1,2.0,47.0,1.0,6.0,0.0,78.0,0
42.0,179.0,1,72,50,9,6,69,0.0,0,2,62,5,53,,2,2,92.0,94.0,4.0,5.0,4.0,100.0,0
89.0,172.0,19,87,22,0,0,100,,7,8,49,0,23,18.0,0,0,14.0,,2.0,2.0,0.0,40.0,1
57.0,32.0,3,14,11,0,0,100,,7,8,11,6,36,,0,0,73.0,89.0,6.0,3.0,2.0,100.0,0
63.0,135.0,2,78,6,4,2,54,23.0,6,2,13,2,31,1.0,2,1,31.0,,1.0,1.0,0.0,67.0,0
88.0,293.0,26,75,19,0,0,100,,7,8,35,0,16,,0,0,1.0,,1.0,1.0,0.0,33.0,0
71.0,107.0,27,62,9,1,1,90,21.0,6,2,10,0,40,,1,1,57.0,36.0,3.0,2.0,1.0,100.0,1
88.0,188.0,3,73,16,0,0,100,,7,8,16,2,25,0.0,0,0,6.0,,2.0,1.0,0.0,43.0,0
88.0,173.0,3,104,12,0,0,100,,7,8,12,1,33,0.0,1,1,0.0,,1.0,1.0,0.0,25.0,0
89.0,344.0,6,137,19,0,0,100,,7,8,20,1,25,0.0,1,1,10.0,,3.0,2.0,0.0,63.0,1
83.0,363.0,27,127,20,0,0,85,16.0,6,6,20,0,40,,0,0,0.0,,1.0,2.0,0.0,57.0,1
70.0,386.0,5,92,25,0,0,100,,7,8,25,3,56,0.0,4,4,67.0,89.0,4.0,4.0,2.0,89.0,0
61.0,8.0,2,5,1,0,0,100,,7,8,2,2,50,0.0,2,2,92.0,,1.0,1.0,1.0,100.0,0
82.0,129.0,14,65,19,0,0,100,,7,8,20,0,30,1.0,2,2,12.0,80.0,2.0,2.0,0.0,67.0,1
61.0,178.0,7,70,26,0,0,89,4.0,4,6,27,2,52,,0,0,31.0,68.0,3.0,3.0,1.0,86.0,0
69.0,154.0,3,63,23,1,0,96,25.0,6,5,27,5,33,3.0,1,1,61.0,,3.0,1.0,1.0,67.0,0
91.0,,10,99,11,0,0,100,,7,8,0,1,73,0.0,3,3,0.0,,1.0,1.0,0.0,50.0,1
68.0,214.0,2,17,8,0,0,90,,6,6,10,3,20,,0,0,52.0,,4.0,1.0,0.0,71.0,1
81.0,345.0,19,112,22,0,0,95,,6,6,22,0,41,23.0,0,0,1.0,23.0,2.0,3.0,0.0,45.0,1
65.0,300.0,14,112,8,3,2,64,21.0,6,2,11,0,45,,0,0,12.0,76.0,2.0,2.0,0.0,57.0,1
58.0,272.0,6,52,21,1,0,95,55.0,6,5,22,6,32,1.0,8,8,76.0,73.0,8.0,3.0,3.0,86.0,0
79.0,210.0,10,94,44,0,0,98,19.0,6,6,45,1,27,0.0,1,1,8.0,48.0,3.0,3.0,0.0,38.0,1
66.0,134.0,4,44,13,2,2,93,54.0,6,3,15,1,53,0.0,1,1,92.0,60.0,4.0,6.0,1.0,91.0,0
82.0,418.0,9,58,21,0,0,100,,7,8,37,1,24,1.0,2,2,5.0,,1.0,1.0,0.0,29.0,1
58.0,46.0,7,38,13,0,0,93,8.0,4,6,5,1,50,,2,2,80.0,84.0,5.0,4.0,1.0,90.0,0
88.0,162.0,14,116,6,0,0,100,,7,8,6,0,17,13.0,0,0,2.0,,4.0,1.0,0.0,100.0,1
65.0,165.0,7,67,26,1,1,93,4.0,4,4,27,2,15,0.0,0,0,32.0,93.0,12.0,3.0,1.0,75.0,0
66.0,182.0,5,98,10,1,1,100,,0,8,12,1,45,0.0,0,0,12.0,80.0,1.0,2.0,0.0,60.0,1
66.0,308.0,3,97,35,0,0,88,1.0,4,6,42,5,32,3.0,2,2,45.0,46.0,5.0,5.0,1.0,83.0,1
71.0,206.0,6,75,11,0,0,91,4.0,4,6,11,3,45,4.0,1,1,71.0,,1.0,1.0,0.0,67.0,1
71.0,85.0,4,50,48,0,0,100,,7,8,49,4,4,2.0,6,6,12.0,,7.0,1.0,1.0,27.0,0
59.0,136.0,6,42,18,0,0,89,17.0,6,6,18,4,28,0.0,1,1,44.0,99.0,5.0,2.0,3.0,50.0,0
83.0,283.0,6,75,26,0,0,100,,7,8,26,1,50,0.0,1,1,22.0,73.0,2.0,2.0,0.0,67.0,1
71.0,83.0,11,46,22,0,0,95,8.0,4,6,22,2,14,0.0,1,1,34.0,,3.0,2.0,0.0,71.0,0
91.0,153.0,16,107,7,0,0,100,,7,8,26,0,14,5.0,0,0,2.0,,1.0,,0.0,100.0,1
69.0,155.0,20,55,11,1,1,93,29.0,5,2,14,0,36,,0,0,24.0,49.0,3.0,3.0,0.0,86.0,1
85.0,186.0,7,72,6,0,0,100,,7,8,6,1,33,0.0,3,3,17.0,46.0,1.0,2.0,0.0,75.0,0
83.0,208.0,10,100,40,0,0,98,,6,6,40,2,48,,0,0,13.0,88.0,4.0,2.0,0.0,43.0,1
75.0,224.0,4,63,18,1,0,84,10.0,4,5,19,5,26,0.0,0,0,15.0,,4.0,1.0,1.0,56.0,0
61.0,84.0,13,31,9,0,0,89,20.0,6,6,9,0,33,5.0,0,0,81.0,,5.0,1.0,3.0,100.0,0
89.0,192.0,25,110,19,0,0,100,,7,8,19,0,42,0.0,1,1,2.0,,2.0,1.0,0.0,75.0,1
74.0,158.0,8,88,37,0,0,97,24.0,6,6,4,1,42,0.0,2,2,37.0,56.0,3.0,4.0,1.0,78.0,0
65.0,61.0,2,26,13,1,1,100,,6,8,14,3,36,1.0,1,1,57.0,32.0,8.0,3.0,1.0,92.0,1
80.0,329.0,16,83,20,0,0,95,36.0,6,6,31,0,14,,2,2,9.0,,3.0,1.0,1.0,40.0,1
63.0,202.0,2,69,13,0,0,67,16.0,6,6,15,4,40,3.0,1,1,52.0,92.0,5.0,2.0,2.0,78.0,1
79.0,138.0,138,138,1,0,0,100,,7,8,1,0,100,,0,0,,,,1.0,,100.0,0
70.0,241.0,4,88,10,2,0,75,56.0,6,5,13,1,50,,1,0,39.0,68.0,4.0,2.0,2.0,100.0,1
89.0,118.0,5,56,9,0,0,100,,7,8,9,1,22,6.0,0,0,0.0,,1.0,,0.0,17.0,1
82.0,100.0,3,37,9,0,0,100,,7,8,9,3,22,,1,1,0.0,99.0,3.0,1.0,0.0,67.0,1
86.0,186.0,0,102,12,0,0,100,,7,8,14,1,50,,0,0,37.0,,3.0,1.0,0.0,80.0,1
79.0,224.0,2,83,15,1,0,83,12.0,6,5,18,1,11,,0,0,0.0,,1.0,1.0,0.0,25.0,1
70.0,147.0,6,51,17,0,0,100,,7,8,17,3,59,,0,0,50.0,91.0,3.0,3.0,1.0,67.0,0
65.0,64.0,6,40,14,0,0,100,,7,8,14,1,36,0.0,1,1,95.0,,3.0,2.0,3.0,86.0,0
66.0,,2,65,13,1,1,94,33.0,6,2,0,2,69,,2,2,55.0,95.0,3.0,3.0,0.0,100.0,0
82.0,169.0,9,64,27,0,0,100,,7,8,19,1,15,11.0,0,0,17.0,56.0,4.0,2.0,0.0,30.0,1
61.0,93.0,2,36,12,0,0,100,,7,8,13,5,85,,5,5,103.0,97.0,1.0,3.0,1.0,100.0,0
73.0,251.0,2,113,56,0,0,100,,7,8,63,4,33,,6,6,45.0,108.0,16.0,3.0,6.0,76.0,0
75.0,81.0,2,49,11,0,0,100,,7,8,12,1,58,0.0,1,1,63.0,99.0,4.0,2.0,1.0,100.0,0
59.0,247.0,4,92,31,4,3,97,44.0,6,5,33,3,21,2.0,4,3,53.0,,5.0,1.0,3.0,47.0,1
66.0,161.0,3,84,7,0,0,89,51.0,6,6,9,1,78,3.0,1,1,65.0,,2.0,2.0,,100.0,1
77.0,186.0,13,70,9,1,0,90,53.0,6,5,10,0,60,0.0,1,1,32.0,50.0,1.0,3.0,1.0,67.0,1
80.0,162.0,5,58,41,0,0,98,,6,6,42,5,60,0.0,0,0,6.0,90.0,3.0,10.0,0.0,64.0,1
85.0,149.0,9,76,17,0,0,100,,7,8,17,1,41,2.0,2,2,14.0,18.0,2.0,2.0,0.0,80.0,1
72.0,259.0,7,82,41,0,0,100,,7,8,41,3,22,0.0,8,8,37.0,80.0,10.0,2.0,2.0,60.0,0
68.0,152.0,2,81,25,0,0,89,1.0,4,6,28,2,43,0.0,2,2,8.0,79.0,3.0,5.0,0.0,100.0,1
74.0,186.0,7,71,38,0,0,100,,7,8,39,2,46,3.0,2,2,20.0,62.0,6.0,4.0,1.0,67.0,1
60.0,185.0,6,45,14,2,2,93,,6,6,15,3,67,0.0,2,2,98.0,95.0,3.0,3.0,1.0,100.0,0
78.0,238.0,7,99,30,1,0,94,37.0,6,5,32,1,44,1.0,3,3,6.0,,4.0,3.0,0.0,70.0,0
65.0,49.0,9,23,11,0,0,100,,7,8,12,1,25,,1,1,76.0,74.0,4.0,2.0,3.0,67.0,0
77.0,210.0,6,85,36,0,0,100,,7,8,39,1,19,,1,1,30.0,53.0,3.0,2.0,1.0,31.0,1
81.0,201.0,18,92,30,0,0,100,,7,8,32,0,50,,0,0,21.0,84.0,3.0,3.0,0.0,86.0,1
85.0,132.0,3,76,16,0,0,100,,7,8,18,1,50,,1,1,10.0,,3.0,1.0,0.0,57.0,0
73.0,105.0,5,71,24,0,0,92,38.0,6,6,25,3,4,0.0,0,0,47.0,,4.0,1.0,4.0,38.0,0
80.0,265.0,2,92,40,0,0,95,33.0,6,6,42,2,38,0.0,1,1,7.0,100.0,4.0,6.0,1.0,71.0,1
72.0,444.0,12,78,18,0,0,100,,7,8,16,0,22,,0,0,74.0,,5.0,,4.0,63.0,0
75.0,169.0,6,86,20,0,0,95,,6,6,41,2,57,6.0,0,0,57.0,71.0,3.0,2.0,2.0,83.0,0
56.0,140.0,9,69,16,1,1,94,1.0,4,6,18,1,47,0.0,0,0,66.0,66.0,3.0,2.0,2.0,71.0,0
69.0,266.0,4,94,32,0,0,100,,7,8,34,2,25,,1,1,36.0,50.0,10.0,4.0,3.0,78.0,1
80.0,93.0,2,34,13,0,0,100,,7,8,15,3,40,7.0,0,0,6.0,84.0,3.0,3.0,0.0,67.0,1
72.0,85.0,8,43,11,0,0,100,,7,8,11,2,0,0.0,1,1,57.0,,3.0,,2.0,33.0,1
68.0,224.0,23,131,9,0,0,89,37.0,6,6,11,0,11,12.0,0,0,87.0,,5.0,1.0,3.0,75.0,1
66.0,167.0,1,34,29,0,0,100,,7,8,34,11,50,1.0,3,3,41.0,91.0,4.0,7.0,2.0,79.0,0
73.0,330.0,7,131,6,0,0,67,14.0,6,6,6,1,50,7.0,0,0,59.0,,2.0,1.0,0.0,75.0,0
72.0,111.0,6,79,9,2,2,92,23.0,5,2,24,1,67,,0,0,39.0,,4.0,,2.0,83.0,0
79.0,225.0,2,111,22,3,1,82,28.0,6,3,28,1,14,1.0,1,1,1.0,,1.0,1.0,0.0,30.0,1
75.0,129.0,3,70,22,0,0,96,44.0,6,6,23,3,13,,1,1,47.0,11.0,3.0,2.0,0.0,71.0,1
75.0,132.0,8,48,21,0,0,95,46.0,6,6,23,2,14,,1,1,3.0,67.0,1.0,2.0,0.0,60.0,0
64.0,25.0,2,14,5,0,0,83,3.0,4,6,6,2,50,0.0,1,1,4.0,59.0,1.0,3.0,0.0,80.0,1
70.0,149.0,4,72,24,2,1,93,6.0,4,4,29,6,55,0.0,0,0,24.0,106.0,2.0,8.0,0.0,67.0,0
67.0,152.0,20,89,19,1,0,90,71.0,6,5,20,0,60,0.0,0,0,94.0,53.0,1.0,2.0,1.0,100.0,0
64.0,244.0,1,117,35,2,1,90,3.0,4,4,42,4,60,1.0,9,9,75.0,77.0,6.0,5.0,3.0,100.0,1
83.0,272.0,2,100,27,0,0,100,,7,8,29,2,31,3.0,1,1,8.0,,8.0,1.0,1.0,75.0,1
78.0,368.0,26,132,28,0,0,96,47.0,6,6,38,0,29,2.0,2,2,15.0,,1.0,2.0,0.0,30.0,1
76.0,148.0,19,46,18,0,0,100,,7,8,19,0,21,0.0,0,0,33.0,13.0,3.0,1.0,0.0,67.0,1
81.0,287.0,4,105,23,0,0,100,,7,8,25,2,40,0.0,2,2,52.0,88.0,3.0,4.0,1.0,70.0,0
54.0,141.0,8,54,15,2,0,71,2.0,3,5,17,2,41,,0,0,49.0,86.0,3.0,3.0,2.0,75.0,0
72.0,292.0,8,74,22,0,0,96,5.0,4,6,77,4,22,0.0,4,4,7.0,57.0,2.0,3.0,0.0,38.0,1
59.0,320.0,5,115,13,1,1,73,1.0,0,2,15,1,20,,0,0,16.0,35.0,6.0,2.0,0.0,80.0,1
66.0,314.0,7,96,34,0,0,78,26.0,5,6,41,1,56,1.0,4,4,49.0,82.0,3.0,9.0,1.0,71.0,0
73.0,152.0,2,60,21,0,0,100,,7,8,22,1,64,0.0,3,3,61.0,68.0,4.0,3.0,1.0,78.0,1
92.0,490.0,61,127,10,0,0,100,,7,8,11,0,0,,0,0,0.0,,2.0,,0.0,25.0,1
83.0,83.0,3,32,9,0,0,100,,7,8,9,1,56,,3,3,9.0,53.0,1.0,4.0,0.0,71.0,0
79.0,140.0,5,66,13,0,0,100,,7,8,13,1,23,18.0,0,0,37.0,92.0,1.0,2.0,1.0,80.0,1
66.0,218.0,33,90,12,1,1,87,1.0,4,2,15,0,20,0.0,0,0,0.0,,1.0,,1.0,33.0,0
70.0,167.0,2,61,19,0,0,70,11.0,4,6,20,2,35,0.0,1,1,4.0,76.0,3.0,3.0,0.0,70.0,0
77.0,195.0,22,87,24,0,0,100,,7,8,46,0,13,4.0,1,1,49.0,,6.0,1.0,1.0,58.0,1
62.0,393.0,6,155,17,0,0,94,1.0,4,6,17,2,41,5.0,0,0,64.0,,8.0,,1.0,89.0,0
65.0,156.0,7,42,11,2,2,100,,6,8,11,2,55,0.0,1,1,59.0,29.0,5.0,2.0,3.0,100.0,0
86.0,,16,45,8,0,0,100,,7,8,0,0,25,,0,0,4.0,,2.0,1.0,,60.0,1
60.0,83.0,9,49,31,1,1,97,16.0,0,6,32,1,16,0.0,4,4,68.0,40.0,14.0,2.0,3.0,76.0,1
56.0,161.0,33,118,6,3,2,71,8.0,0,5,10,0,10,,0,0,81.0,,3.0,,2.0,75.0,0
68.0,179.0,6,66,32,0,0,97,20.0,6,6,32,3,19,,0,0,47.0,73.0,4.0,3.0,1.0,50.0,1
68.0,15.0,13,14,3,0,0,100,,7,8,3,0,100,0.0,2,2,,72.0,,2.0,,100.0,1
83.0,464.0,12,153,16,0,0,94,19.0,6,6,16,0,19,0.0,1,1,18.0,27.0,2.0,1.0,0.0,75.0,0
68.0,142.0,5,54,26,0,0,100,,7,8,27,2,26,0.0,3,3,70.0,68.0,5.0,3.0,3.0,80.0,0
86.0,256.0,14,84,18,0,0,100,,7,8,18,0,44,0.0,1,1,21.0,76.0,2.0,3.0,0.0,45.0,0
72.0,379.0,18,131,10,1,0,92,66.0,6,5,13,0,23,0.0,2,2,67.0,,2.0,1.0,1.0,43.0,0
77.0,174.0,10,98,19,0,0,100,,7,8,21,2,33,0.0,1,1,33.0,50.0,7.0,2.0,0.0,75.0,1
68.0,70.0,1,37,29,0,0,100,,7,8,30,3,57,0.0,3,3,33.0,30.0,9.0,2.0,1.0,85.0,0
63.0,133.0,100,113,4,1,1,80,38.0,6,6,5,0,80,12.0,0,0,79.0,,1.0,,,100.0,0
69.0,369.0,2,130,23,1,0,93,61.0,6,5,30,3,30,0.0,2,2,46.0,38.0,6.0,3.0,0.0,91.0,1
57.0,161.0,3,98,42,0,0,96,7.0,4,6,45,1,58,1.0,5,5,54.0,,4.0,,1.0,67.0,0
81.0,409.0,17,217,25,0,0,88,47.0,6,6,9,0,28,,0,0,11.0,59.0,9.0,3.0,0.0,71.0,1
57.0,231.0,10,19,7,0,0,100,,7,8,25,2,43,6.0,0,0,97.0,78.0,4.0,2.0,3.0,100.0,0
63.0,88.0,3,44,23,1,1,100,,6,8,23,2,57,1.0,3,3,99.0,83.0,5.0,5.0,3.0,91.0,0
66.0,171.0,11,75,28,1,1,100,,6,8,28,2,14,1.0,3,2,69.0,37.0,6.0,1.0,3.0,60.0,0
61.0,131.0,1,44,9,0,0,100,,7,8,10,4,40,0.0,6,6,94.0,92.0,5.0,4.0,4.0,100.0,0
76.0,144.0,3,65,23,0,0,100,,7,8,24,2,22,,0,0,25.0,19.0,2.0,3.0,0.0,45.0,0
62.0,250.0,2,91,15,2,2,72,7.0,4,2,33,1,44,,0,0,62.0,,3.0,1.0,1.0,80.0,0
64.0,181.0,3,75,35,0,0,92,3.0,4,6,37,3,32,0.0,7,7,21.0,60.0,3.0,2.0,1.0,55.0,0
92.0,407.0,10,124,16,0,0,100,,7,8,18,1,17,9.0,0,0,1.0,,2.0,1.0,0.0,50.0,1
58.0,192.0,5,95,21,0,0,90,3.0,4,6,21,4,10,0.0,2,2,51.0,,5.0,,4.0,38.0,0
74.0,173.0,3,44,14,1,1,100,,7,8,14,2,14,,0,0,45.0,89.0,4.0,2.0,1.0,75.0,1
81.0,144.0,14,83,23,0,0,92,54.0,6,6,25,0,36,0.0,0,0,8.0,49.0,1.0,2.0,0.0,33.0,1
67.0,144.0,9,60,18,0,0,95,6.0,4,6,20,3,25,0.0,3,1,70.0,91.0,3.0,2.0,2.0,83.0,0
87.0,65.0,17,71,10,0,0,100,,7,8,8,0,40,,0,0,12.0,,4.0,1.0,0.0,83.0,1
56.0,184.0,2,113,19,6,1,56,4.0,3,2,27,1,22,0.0,1,1,50.0,,9.0,,1.0,75.0,0
73.0,165.0,3,62,22,2,2,96,3.0,0,2,23,5,39,2.0,1,1,10.0,55.0,4.0,5.0,0.0,69.0,1
89.0,179.0,5,77,22,0,0,100,,7,8,22,1,41,,0,0,1.0,95.0,1.0,3.0,0.0,80.0,0
50.0,239.0,10,76,21,4,3,72,2.0,0,2,9,2,36,0.0,2,2,58.0,94.0,5.0,3.0,0.0,80.0,0
64.0,174.0,16,63,17,1,1,89,1.0,4,6,19,0,44,0.0,0,0,6.0,80.0,1.0,2.0,0.0,33.0,0
75.0,203.0,7,84,25,0,0,100,,7,8,26,1,31,0.0,2,2,22.0,36.0,4.0,3.0,1.0,54.0,0
72.0,131.0,9,69,28,2,0,92,23.0,6,5,38,2,47,0.0,2,2,18.0,66.0,2.0,5.0,,88.0,0
68.0,104.0,3,41,16,0,0,100,,7,8,17,4,63,0.0,0,0,49.0,52.0,4.0,3.0,2.0,88.0,0
84.0,158.0,13,74,14,0,0,100,,7,8,16,0,63,0.0,1,1,16.0,82.0,2.0,3.0,0.0,71.0,1
66.0,111.0,4,40,9,0,0,100,,7,8,9,2,33,1.0,3,3,80.0,55.0,5.0,2.0,3.0,88.0,1
76.0,242.0,12,89,42,0,0,100,,7,8,32,0,19,1.0,1,1,61.0,39.0,4.0,3.0,1.0,58.0,0
80.0,117.0,2,59,32,0,0,100,,7,8,34,3,24,0.0,2,2,27.0,,4.0,2.0,1.0,54.0,0
75.0,91.0,3,39,19,0,0,100,,7,8,19,2,37,0.0,4,4,27.0,62.0,3.0,5.0,0.0,80.0,1
77.0,81.0,2,49,17,0,0,100,,7,8,13,2,39,0.0,3,3,43.0,81.0,2.0,4.0,1.0,86.0,0
63.0,,31,86,13,1,1,93,35.0,6,6,14,0,21,,2,2,83.0,40.0,6.0,1.0,2.0,88.0,0
79.0,366.0,3,94,53,0,0,100,,7,8,53,2,23,16.0,0,0,16.0,64.0,5.0,4.0,0.0,39.0,1
84.0,169.0,3,79,19,0,0,100,,7,8,19,1,58,3.0,1,1,2.0,57.0,3.0,3.0,1.0,100.0,1
72.0,199.0,15,83,20,0,0,80,37.0,6,6,20,0,45,14.0,0,0,54.0,90.0,1.0,2.0,1.0,75.0,1
72.0,150.0,20,43,7,1,0,88,11.0,3,5,25,0,25,0.0,3,3,4.0,,4.0,2.0,0.0,75.0,0
78.0,217.0,27,107,13,0,0,100,,7,8,15,0,53,,0,0,1.0,53.0,1.0,1.0,0.0,67.0,1
67.0,187.0,0,89,47,2,1,87,12.0,6,4,55,4,13,0.0,2,1,30.0,43.0,13.0,3.0,3.0,55.0,0
77.0,149.0,3,69,18,0,0,94,7.0,4,6,18,2,72,10.0,0,0,13.0,82.0,1.0,4.0,0.0,71.0,1
91.0,174.0,33,101,16,0,0,100,,7,8,16,0,56,,0,0,1.0,,1.0,1.0,0.0,40.0,0
70.0,198.0,50,93,7,1,0,63,18.0,6,5,8,0,50,,0,0,28.0,42.0,1.0,3.0,1.0,67.0,0
62.0,102.0,3,51,20,1,0,78,11.0,4,5,23,4,39,0.0,1,1,56.0,85.0,3.0,3.0,2.0,75.0,0
87.0,172.0,17,112,18,0,0,100,,7,8,3,0,28,,0,0,7.0,25.0,4.0,2.0,0.0,75.0,1
63.0,316.0,16,92,27,0,0,85,31.0,6,6,27,0,30,0.0,1,1,76.0,65.0,11.0,3.0,5.0,74.0,0
72.0,211.0,39,121,15,0,0,82,4.0,4,6,15,0,41,12.0,0,0,43.0,45.0,3.0,2.0,0.0,83.0,0
63.0,206.0,2,66,19,0,0,82,6.0,4,6,22,4,45,0.0,2,2,56.0,39.0,6.0,2.0,1.0,75.0,0
66.0,425.0,3,63,12,1,0,79,18.0,6,5,14,3,36,0.0,0,0,23.0,92.0,6.0,2.0,1.0,100.0,0
59.0,156.0,18,94,20,3,3,85,24.0,0,6,20,0,15,,3,3,63.0,,6.0,1.0,1.0,64.0,0
77.0,237.0,1,71,24,0,0,97,81.0,6,6,30,4,55,1.0,1,1,43.0,74.0,3.0,2.0,0.0,63.0,0
86.0,255.0,3,90,25,0,0,96,59.0,6,6,26,2,46,8.0,0,0,1.0,85.0,3.0,2.0,0.0,42.0,1
76.0,133.0,26,69,5,0,0,80,25.0,6,6,5,0,60,,1,1,13.0,65.0,1.0,2.0,0.0,75.0,1
76.0,186.0,1,83,21,0,0,96,11.0,4,6,25,4,28,,2,2,12.0,,3.0,,0.0,44.0,1
65.0,182.0,11,53,12,1,1,100,,6,8,12,1,8,2.0,2,2,46.0,,5.0,1.0,2.0,86.0,0
82.0,244.0,34,120,12,0,0,92,20.0,6,6,12,0,33,0.0,0,0,13.0,,1.0,1.0,,50.0,1
79.0,243.0,7,91,25,0,0,100,,7,8,26,1,28,19.0,0,0,25.0,,4.0,1.0,1.0,83.0,1
58.0,216.0,12,86,23,0,0,88,3.0,4,6,53,0,29,1.0,1,1,84.0,,7.0,1.0,5.0,75.0,0
83.0,287.0,6,77,24,0,0,96,47.0,6,6,24,2,21,0.0,1,1,2.0,73.0,2.0,2.0,0.0,25.0,1
86.0,323.0,5,71,33,0,0,100,,7,8,34,2,41,,1,1,6.0,87.0,2.0,3.0,0.0,31.0,1
55.0,294.0,10,75,24,5,5,75,5.0,1,3,31,1,36,0.0,0,0,60.0,12.0,5.0,2.0,0.0,64.0,1
54.0,469.0,22,224,20,2,1,73,1.0,3,3,23,0,9,0.0,1,1,8.0,47.0,6.0,2.0,1.0,69.0,0
61.0,125.0,2,78,27,0,0,93,9.0,4,6,29,1,76,2.0,1,1,92.0,33.0,1.0,5.0,1.0,100.0,0
58.0,138.0,2,59,10,1,1,67,13.0,6,2,26,1,17,1.0,3,3,60.0,36.0,4.0,1.0,1.0,63.0,0
60.0,170.0,3,52,3,1,1,100,,6,8,5,2,60,0.0,14,14,,92.0,1.0,2.0,,75.0,0
58.0,410.0,6,102,45,0,0,85,3.0,4,6,46,3,24,0.0,1,0,65.0,77.0,14.0,3.0,5.0,75.0,0
91.0,321.0,87,170,8,0,0,100,,7,8,9,0,56,2.0,1,1,1.0,,1.0,,0.0,50.0,1
89.0,393.0,37,157,5,0,0,100,,7,8,6,0,67,0.0,1,1,0.0,,0.0,,,0.0,0
85.0,207.0,3,63,21,0,0,100,,7,8,21,1,29,4.0,1,1,9.0,70.0,3.0,2.0,0.0,45.0,1
70.0,164.0,3,55,14,4,4,100,,6,8,15,4,20,0.0,3,3,60.0,29.0,5.0,2.0,0.0,88.0,0
70.0,262.0,14,60,17,0,0,88,4.0,4,6,17,0,24,,0,0,1.0,77.0,2.0,3.0,0.0,71.0,1
85.0,59.0,21,90,9,0,0,100,,7,8,19,0,56,,0,0,0.0,70.0,0.0,2.0,,67.0,0
88.0,112.0,16,61,16,0,0,100,,7,8,16,0,13,,0,0,7.0,,2.0,1.0,0.0,60.0,1
59.0,183.0,8,84,19,2,0,90,22.0,6,5,21,2,5,,1,1,66.0,,6.0,,2.0,67.0,1
79.0,229.0,8,77,14,0,0,100,,7,8,24,4,7,,0,0,3.0,,3.0,,1.0,33.0,1
81.0,58.0,34,49,5,0,0,100,,7,8,5,0,80,,0,0,14.0,60.0,1.0,2.0,,100.0,1
64.0,180.0,2,63,46,0,0,98,38.0,6,6,23,6,44,,2,2,77.0,93.0,8.0,5.0,6.0,81.0,0
84.0,277.0,8,109,8,0,0,100,,7,8,8,1,50,0.0,0,0,33.0,,2.0,1.0,0.0,100.0,1
